ticker;filing_day;filedAt;entry_date;entry_datetime;entry_price;entry_price_news;entry_price_news_bot;insider_entry_price;days_since_filing;ret_high_1d_open;ret_low_1d_open;ret_mean_1d_open;ret_high_1d_news;ret_low_1d_news;ret_mean_1d_news;exit_high_1d_open_price;exit_low_1d_open_price;exit_mean_1d_open_price;exit_high_1d_news_price;exit_low_1d_news_price;exit_mean_1d_news_price;mean_price_1d_open;mean_price_1d_news;date_high_1d;date_low_1d;datetime_high_1d;datetime_low_1d;ret_high_2d_open;ret_low_2d_open;ret_mean_2d_open;ret_high_2d_news;ret_low_2d_news;ret_mean_2d_news;exit_high_2d_open_price;exit_low_2d_open_price;exit_mean_2d_open_price;exit_high_2d_news_price;exit_low_2d_news_price;exit_mean_2d_news_price;mean_price_2d_open;mean_price_2d_news;date_high_2d;date_low_2d;datetime_high_2d;datetime_low_2d;ret_high_3d_open;ret_low_3d_open;ret_mean_3d_open;ret_high_3d_news;ret_low_3d_news;ret_mean_3d_news;exit_high_3d_open_price;exit_low_3d_open_price;exit_mean_3d_open_price;exit_high_3d_news_price;exit_low_3d_news_price;exit_mean_3d_news_price;mean_price_3d_open;mean_price_3d_news;date_high_3d;date_low_3d;datetime_high_3d;datetime_low_3d;ret_high_5d_open;ret_low_5d_open;ret_mean_5d_open;ret_high_5d_news;ret_low_5d_news;ret_mean_5d_news;exit_high_5d_open_price;exit_low_5d_open_price;exit_mean_5d_open_price;exit_high_5d_news_price;exit_low_5d_news_price;exit_mean_5d_news_price;mean_price_5d_open;mean_price_5d_news;date_high_5d;date_low_5d;datetime_high_5d;datetime_low_5d;ret_high_7d_open;ret_low_7d_open;ret_mean_7d_open;ret_high_7d_news;ret_low_7d_news;ret_mean_7d_news;exit_high_7d_open_price;exit_low_7d_open_price;exit_mean_7d_open_price;exit_high_7d_news_price;exit_low_7d_news_price;exit_mean_7d_news_price;mean_price_7d_open;mean_price_7d_news;date_high_7d;date_low_7d;datetime_high_7d;datetime_low_7d;ret_high_10d_open;ret_low_10d_open;ret_mean_10d_open;ret_high_10d_news;ret_low_10d_news;ret_mean_10d_news;exit_high_10d_open_price;exit_low_10d_open_price;exit_mean_10d_open_price;exit_high_10d_news_price;exit_low_10d_news_price;exit_mean_10d_news_price;mean_price_10d_open;mean_price_10d_news;date_high_10d;date_low_10d;datetime_high_10d;datetime_low_10d;ret_high_14d_open;ret_low_14d_open;ret_mean_14d_open;ret_high_14d_news;ret_low_14d_news;ret_mean_14d_news;exit_high_14d_open_price;exit_low_14d_open_price;exit_mean_14d_open_price;exit_high_14d_news_price;exit_low_14d_news_price;exit_mean_14d_news_price;mean_price_14d_open;mean_price_14d_news;date_high_14d;date_low_14d;datetime_high_14d;datetime_low_14d;ret_high_30d_open;ret_low_30d_open;ret_mean_30d_open;ret_high_30d_news;ret_low_30d_news;ret_mean_30d_news;exit_high_30d_open_price;exit_low_30d_open_price;exit_mean_30d_open_price;exit_high_30d_news_price;exit_low_30d_news_price;exit_mean_30d_news_price;mean_price_30d_open;mean_price_30d_news;date_high_30d;date_low_30d;datetime_high_30d;datetime_low_30d;ret_high_60d_open;ret_low_60d_open;ret_mean_60d_open;ret_high_60d_news;ret_low_60d_news;ret_mean_60d_news;exit_high_60d_open_price;exit_low_60d_open_price;exit_mean_60d_open_price;exit_high_60d_news_price;exit_low_60d_news_price;exit_mean_60d_news_price;mean_price_60d_open;mean_price_60d_news;date_high_60d;date_low_60d;datetime_high_60d;datetime_low_60d;ret_high_90d_open;ret_low_90d_open;ret_mean_90d_open;ret_high_90d_news;ret_low_90d_news;ret_mean_90d_news;exit_high_90d_open_price;exit_low_90d_open_price;exit_mean_90d_open_price;exit_high_90d_news_price;exit_low_90d_news_price;exit_mean_90d_news_price;mean_price_90d_open;mean_price_90d_news;date_high_90d;date_low_90d;datetime_high_90d;datetime_low_90d;ret_24h;ret_48h;ret_72h;ret_1d;ret_2d;ret_3d;ret_5d;ret_7d;ret_10d;ret_14d;ret_30d;ret_60d;ret_90d;max_drawdown_pct;max_runup_pct;volume_entry;vwap_entry;range_pct_entry;volume_avg_20d;pct_from_52w_high;rsi_entry;ma50_entry;ma200_entry;market_cap;list_date;primary_exchange;sic_code;sic_description;run_base;company;insiders;n_buys;pct_increase_position_max;qty_tot;titles;value_tot
WU;2024-02-28;2024-02-28T21:43:15-05:00;2024-02-29;2024-02-29 09:30;13.25;13.14;13.14;12.8499;729;2.04;0.0;1.05;2.89;0.84;1.89;13.5203;13.25;13.3887;13.5197;13.2504;13.3887;13.38875;13.38875;2024-03-01;2024-02-29;2024-03-01T05:00:00Z;2024-02-29T05:00:00Z;4.87;0.0;1.81;5.75;0.84;2.67;13.8953;13.25;13.4904;13.8956;13.2504;13.4904;13.490416666666667;13.490416666666667;2024-03-04;2024-02-29;2024-03-04T05:00:00Z;2024-02-29T05:00:00Z;5.26;0.0;2.37;6.14;0.84;3.22;13.9469;13.25;13.5636;13.9468;13.2504;13.5636;13.5635625;13.5635625;2024-03-05;2024-02-29;2024-03-05T05:00:00Z;2024-02-29T05:00:00Z;6.45;0.0;3.15;7.34;0.84;4.01;14.1046;13.25;13.6667;14.1045;13.2504;13.6667;13.666749999999999;13.666749999999999;2024-03-07;2024-02-29;2024-03-07T05:00:00Z;2024-02-29T05:00:00Z;7.07;0.0;3.88;7.96;0.84;4.75;14.1868;13.25;13.7646;14.1859;13.2504;13.7646;13.764634375;13.764634375;2024-03-08;2024-02-29;2024-03-08T05:00:00Z;2024-02-29T05:00:00Z;7.07;-0.87;3.65;7.96;-0.04;4.52;14.1868;13.1347;13.7334;14.1859;13.1347;13.7334;13.733427272727273;13.733427272727273;2024-03-08;2024-03-14;2024-03-08T05:00:00Z;2024-03-14T04:00:00Z;7.07;-0.87;3.14;7.96;-0.04;4.01;14.1868;13.1347;13.6665;14.1859;13.1347;13.6665;13.666513333333333;13.666513333333333;2024-03-08;2024-03-14;2024-03-08T05:00:00Z;2024-03-14T04:00:00Z;7.07;-0.87;3.09;7.96;-0.04;3.96;14.1868;13.1347;13.6599;14.1859;13.1347;13.6599;13.659931666666665;13.659931666666665;2024-03-08;2024-03-14;2024-03-08T05:00:00Z;2024-03-14T04:00:00Z;7.07;-4.42;1.39;7.96;-3.61;2.24;14.1868;12.6643;13.4338;14.1859;12.6656;13.4338;13.433847083333335;13.433847083333335;2024-03-08;2024-04-16;2024-03-08T05:00:00Z;2024-04-16T04:00:00Z;7.07;-10.42;-0.78;7.96;-9.67;0.05;14.1868;11.8694;13.1467;14.1859;11.8694;13.1467;13.14671695402299;13.14671695402299;2024-03-08;2024-06-17;2024-03-08T05:00:00Z;2024-06-17T04:00:00Z;2.04;4.87;5.26;2.04;4.87;5.26;6.45;7.07;7.07;7.07;7.07;7.07;7.07;0.87;7.07;5238928;13.4;1.72;5636788.0;-2.14;79.56;12.37;12.2;4588860804.4800005;2006-09-20;XNYS;7389;SERVICES-BUSINESS SERVICES, NEC;STRATEGY_AGENT;Western Union CO;Murphy Timothy P.;1;21.64;10000.0;Director;128499.0
AMN;2024-02-28;2024-02-28T17:38:23-05:00;2024-02-29;2024-02-29 09:30;57.03;58.6213;56.55;57.51981996418136;729;0.25;-3.28;-0.91;-2.48;-5.9;-3.6;57.1726;55.1594;56.5113;57.1675;55.1626;56.5113;56.511250000000004;56.511250000000004;2024-03-01;2024-03-01;2024-03-01T05:00:00Z;2024-03-01T05:00:00Z;2.52;-3.28;-0.38;-0.26;-5.9;-3.09;58.4672;55.1594;56.8108;58.4689;55.1626;56.8108;56.810833333333335;56.810833333333335;2024-03-04;2024-03-01;2024-03-04T05:00:00Z;2024-03-01T05:00:00Z;3.39;-3.28;-0.04;0.59;-5.9;-2.76;58.9633;55.1594;57.0059;58.9672;55.1626;57.0059;57.0059375;57.0059375;2024-03-05;2024-03-01;2024-03-05T05:00:00Z;2024-03-01T05:00:00Z;6.22;-3.28;0.78;3.34;-5.9;-1.96;60.5773;55.1594;57.4731;60.5793;55.1626;57.4731;57.473125;57.473125;2024-03-07;2024-03-01;2024-03-07T05:00:00Z;2024-03-01T05:00:00Z;8.08;-3.28;2.09;5.15;-5.9;-0.68;61.638;55.1594;58.2205;61.6403;55.1626;58.2205;58.22046875000001;58.22046875000001;2024-03-08;2024-03-01;2024-03-08T05:00:00Z;2024-03-01T05:00:00Z;8.08;-3.28;2.42;5.15;-5.9;-0.36;61.638;55.1594;58.4101;61.6403;55.1626;58.4101;58.41011136363637;58.41011136363637;2024-03-08;2024-03-01;2024-03-08T05:00:00Z;2024-03-01T05:00:00Z;16.38;-3.28;4.15;13.22;-5.9;1.32;66.3715;55.1594;59.3972;66.371;55.1626;59.3972;59.397248333333344;59.397248333333344;2024-03-20;2024-03-01;2024-03-20T04:00:00Z;2024-03-01T05:00:00Z;18.34;-3.28;5.31;15.13;-5.9;2.45;67.4893;55.1594;60.0572;67.4907;55.1626;60.0572;60.05724916666666;60.05724916666666;2024-03-22;2024-03-01;2024-03-22T04:00:00Z;2024-03-01T05:00:00Z;18.34;-7.07;3.7;15.13;-9.59;0.89;67.4893;52.998;59.1415;67.4907;52.9995;59.1415;59.14152333333334;59.14152333333334;2024-03-22;2024-05-10;2024-03-22T04:00:00Z;2024-05-10T04:00:00Z;18.34;-14.5;0.6;15.13;-16.82;-2.13;67.4893;48.7606;57.375;67.4907;48.7612;57.375;57.37495574712646;57.37495574712646;2024-03-22;2024-07-02;2024-03-22T04:00:00Z;2024-07-02T04:00:00Z;0.25;2.52;3.39;0.25;2.52;3.39;6.22;8.08;8.08;16.38;18.34;18.34;18.34;3.28;18.34;997482;56.37;2.27;891091.0;-49.28;24.68;71.84;83.83;2131988089.5300002;2001-11-13;XNYS;7363;SERVICES-HELP SUPPLY SERVICES;STRATEGY_AGENT;AMN HEALTHCARE SERVICES INC;Knudson Jeffrey R | Laughlin Whitney M | Trent-Adams Sylvia | WHEAT DOUGLAS D;4;172.03;10609.0;CFO | Chief Legal Officer | Director;610227.77
SPHR;2024-02-28;2024-02-28T20:33:30-05:00;2024-02-29;2024-02-29 09:30;41.99;41.4;41.4;41.112554298177656;729;8.48;0.0;3.57;10.02;1.43;5.05;45.5508;41.99;43.4894;45.5483;41.992;43.4894;43.489374999999995;43.489374999999995;2024-02-29;2024-02-29;2024-02-29T05:00:00Z;2024-02-29T05:00:00Z;13.41;0.0;5.92;15.02;1.43;7.43;47.6209;41.99;44.4771;47.6183;41.992;44.4771;44.477083333333326;44.477083333333326;2024-03-04;2024-02-29;2024-03-04T05:00:00Z;2024-02-29T05:00:00Z;16.69;0.0;7.93;18.36;1.43;9.47;48.9981;41.99;45.3216;49.001;41.992;45.3216;45.32156249999999;45.32156249999999;2024-03-05;2024-02-29;2024-03-05T05:00:00Z;2024-02-29T05:00:00Z;21.91;0.0;10.93;23.65;1.43;12.51;51.19;41.99;46.5784;51.1911;41.992;46.5784;46.57839999999999;46.57839999999999;2024-03-07;2024-02-29;2024-03-07T05:00:00Z;2024-02-29T05:00:00Z;23.43;0.0;12.39;25.19;1.43;13.99;51.8283;41.99;47.1921;51.8287;41.992;47.1921;47.192081249999994;47.192081249999994;2024-03-08;2024-02-29;2024-03-08T05:00:00Z;2024-02-29T05:00:00Z;23.43;0.0;13.07;25.19;1.43;14.68;51.8283;41.99;47.4763;51.8287;41.992;47.4763;47.476286363636355;47.476286363636355;2024-03-08;2024-02-29;2024-03-08T05:00:00Z;2024-02-29T05:00:00Z;23.43;0.0;12.89;25.19;1.43;14.49;51.8283;41.99;47.4006;51.8287;41.992;47.4006;47.40060999999999;47.40060999999999;2024-03-08;2024-02-29;2024-03-08T05:00:00Z;2024-02-29T05:00:00Z;23.43;0.0;11.97;25.19;1.43;13.57;51.8283;41.99;47.0175;51.8287;41.992;47.0175;47.01753083333333;47.01753083333333;2024-03-08;2024-02-29;2024-03-08T05:00:00Z;2024-02-29T05:00:00Z;23.43;-16.46;2.99;25.19;-15.27;4.46;51.8283;35.0784;43.2467;51.8287;35.0782;43.2467;43.24672416666667;43.24672416666667;2024-03-08;2024-05-23;2024-03-08T05:00:00Z;2024-05-23T04:00:00Z;23.43;-23.55;-2.66;25.19;-22.46;-1.27;51.8283;32.1014;40.8745;51.8287;32.1016;40.8745;40.8745117816092;40.8745117816092;2024-03-08;2024-06-24;2024-03-08T05:00:00Z;2024-06-24T04:00:00Z;8.48;13.41;16.69;8.48;13.41;16.69;21.91;23.43;23.43;23.43;23.43;23.43;23.43;0.0;23.43;1377747;43.7;8.22;878665.0;-7.82;61.44;36.07;34.27;1521512681.3;2020-04-09;XNYS;7900;SERVICES-AMUSEMENT & RECREATION SERVICES;STRATEGY_AGENT;Sphere Entertainment Co.;DOLAN JAMES LAWRENCE;1;14.33;59374.0;Executive Chairman / CEO;2441016.7989000003
AWR;2024-02-28;2024-02-28T20:17:33-05:00;2024-02-29;2024-02-29 09:30;71.85;72.01;71.85;71.21;729;1.3;-2.27;-0.44;1.08;-2.49;-0.66;72.784;70.219;71.5312;72.7877;70.217;71.5312;71.53125;71.53125;2024-02-29;2024-03-01;2024-02-29T05:00:00Z;2024-03-01T05:00:00Z;1.3;-2.27;-0.31;1.08;-2.49;-0.53;72.784;70.219;71.6267;72.7877;70.217;71.6267;71.62666666666667;71.62666666666667;2024-02-29;2024-03-01;2024-02-29T05:00:00Z;2024-03-01T05:00:00Z;1.49;-2.27;-0.24;1.26;-2.49;-0.46;72.9206;70.219;71.6797;72.9173;70.217;71.6797;71.6796875;71.6796875;2024-03-05;2024-03-01;2024-03-05T05:00:00Z;2024-03-01T05:00:00Z;1.49;-2.27;-0.25;1.26;-2.49;-0.47;72.9206;70.219;71.6702;72.9173;70.217;71.6702;71.67020833333333;71.67020833333333;2024-03-05;2024-03-01;2024-03-05T05:00:00Z;2024-03-01T05:00:00Z;3.55;-2.27;0.07;3.32;-2.49;-0.15;74.4007;70.219;71.9008;74.4007;70.217;71.9008;71.90078125;71.90078125;2024-03-11;2024-03-01;2024-03-11T04:00:00Z;2024-03-01T05:00:00Z;3.55;-2.27;0.4;3.32;-2.49;0.18;74.4007;70.219;72.1392;74.4007;70.217;72.1392;72.13920454545455;72.13920454545455;2024-03-11;2024-03-01;2024-03-11T04:00:00Z;2024-03-01T05:00:00Z;3.55;-2.34;-0.01;3.32;-2.56;-0.23;74.4007;70.1687;71.8429;74.4007;70.1665;71.8429;71.84291666666667;71.84291666666667;2024-03-11;2024-03-18;2024-03-11T04:00:00Z;2024-03-18T04:00:00Z;3.55;-5.25;-0.87;3.32;-5.46;-1.09;74.4007;68.0779;71.2264;74.4007;68.0783;71.2264;71.22635833333334;71.22635833333334;2024-03-11;2024-04-10;2024-03-11T04:00:00Z;2024-04-10T04:00:00Z;10.56;-8.1;0.43;10.31;-8.3;0.21;79.4374;66.0301;72.1585;79.4342;66.0332;72.1585;72.15845125;72.15845125;2024-05-14;2024-04-16;2024-05-14T04:00:00Z;2024-04-16T04:00:00Z;10.56;-8.1;0.3;10.31;-8.3;0.07;79.4374;66.0301;72.0636;79.4342;66.0332;72.0636;72.06359942528738;72.06359942528738;2024-05-14;2024-04-16;2024-05-14T04:00:00Z;2024-04-16T04:00:00Z;1.3;1.3;1.49;1.3;1.3;1.49;1.49;3.55;3.55;3.55;3.55;10.56;10.56;5.25;3.55;268093;71.62;2.04;236416.0;-24.43;36.69;76.95;82.21;2641367637.24;1990-03-27;XNYS;4941;WATER SUPPLY;STRATEGY_AGENT;AMERICAN STATES WATER CO;Eichelberger Thomas A.;1;31.46;1400.0;Director;99693.99999999999
STGW;2024-02-28;2024-02-28T19:48:08-05:00;2024-02-29;2024-02-29 09:30;5.2;5.25;;5.1466666666666665;729;8.65;-1.15;2.98;7.62;-2.1;2.0;5.6498;5.1402;5.355;5.6501;5.1398;5.355;5.355;5.355;2024-03-01;2024-02-29;2024-03-01T05:00:00Z;2024-02-29T05:00:00Z;8.65;-1.15;4.12;7.62;-2.1;3.13;5.6498;5.1402;5.4142;5.6501;5.1398;5.4142;5.414166666666667;5.414166666666667;2024-03-01;2024-02-29;2024-03-01T05:00:00Z;2024-02-29T05:00:00Z;9.42;-1.15;4.27;8.38;-2.1;3.27;5.6898;5.1402;5.4219;5.69;5.1398;5.4219;5.421875;5.421875;2024-03-05;2024-02-29;2024-03-05T05:00:00Z;2024-02-29T05:00:00Z;9.42;-1.15;4.23;8.38;-2.1;3.24;5.6898;5.1402;5.4201;5.69;5.1398;5.4201;5.420075;5.420075;2024-03-05;2024-02-29;2024-03-05T05:00:00Z;2024-02-29T05:00:00Z;10.96;-1.15;5.14;9.9;-2.1;4.14;5.7699;5.1402;5.4673;5.7698;5.1398;5.4673;5.467321875;5.467321875;2024-03-08;2024-02-29;2024-03-08T05:00:00Z;2024-02-29T05:00:00Z;15.19;-1.15;6.98;14.1;-2.1;5.96;5.9899;5.1402;5.5631;5.9902;5.1398;5.5631;5.563052272727273;5.563052272727273;2024-03-13;2024-02-29;2024-03-13T04:00:00Z;2024-02-29T05:00:00Z;18.27;-1.15;8.42;17.14;-2.1;7.39;6.15;5.1402;5.6378;6.1498;5.1398;5.6378;5.637808333333333;5.637808333333333;2024-03-20;2024-02-29;2024-03-20T04:00:00Z;2024-02-29T05:00:00Z;19.9;-1.15;10.42;18.76;-2.1;9.36;6.2348;5.1402;5.7416;6.2349;5.1398;5.7416;5.7416125;5.7416125;2024-03-28;2024-02-29;2024-03-28T04:00:00Z;2024-02-29T05:00:00Z;39.42;-1.15;17.06;38.1;-2.1;15.95;7.2498;5.1402;6.0873;7.2503;5.1398;6.0873;6.087342500000001;6.087342500000001;2024-05-02;2024-02-29;2024-05-02T04:00:00Z;2024-02-29T05:00:00Z;39.42;-1.15;20.93;38.1;-2.1;19.78;7.2498;5.1402;6.2883;7.2503;5.1398;6.2883;6.288348275862069;6.288348275862069;2024-05-02;2024-02-29;2024-05-02T04:00:00Z;2024-02-29T05:00:00Z;8.65;8.65;9.42;8.65;8.65;9.42;9.42;10.96;15.19;18.27;19.9;39.42;39.42;1.15;19.9;1106463;5.3;6.37;510088.0;-43.66;35.42;6.5;5.91;648458713.4399999;2021-08-03;XNAS;7311;SERVICES-ADVERTISING AGENCIES;STRATEGY_AGENT;Stagwell Inc;Oosterman Wade | Penn Mark Jeffery;2;4.06;15000.0;Chief Executive Officer | Director;77200.0
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28;2024-02-28 12:47;24.25;24.25;24.25;24.601166203887345;729;3.63;-1.94;0.94;3.63;-1.94;0.94;25.1303;23.7796;24.4775;25.1303;23.7796;24.4775;24.4775;24.4775;2024-02-29;2024-02-29;2024-02-29T05:00:00Z;2024-02-29T05:00:00Z;3.63;-1.94;1.42;3.63;-1.94;1.42;25.1303;23.7796;24.5933;25.1303;23.7796;24.5933;24.593333333333334;24.593333333333334;2024-02-29;2024-02-29;2024-02-29T05:00:00Z;2024-02-29T05:00:00Z;4.54;-3.3;1.23;4.54;-3.3;1.23;25.351;23.4497;24.5494;25.351;23.4497;24.5494;24.549375;24.549375;2024-03-04;2024-03-04;2024-03-04T05:00:00Z;2024-03-04T05:00:00Z;4.54;-5.53;-0.22;4.54;-5.53;-0.22;25.351;22.909;24.1963;25.351;22.909;24.1963;24.1963375;24.1963375;2024-03-04;2024-03-05;2024-03-04T05:00:00Z;2024-03-05T05:00:00Z;4.54;-5.53;-0.26;4.54;-5.53;-0.26;25.351;22.909;24.1874;25.351;22.909;24.1874;24.187412499999997;24.187412499999997;2024-03-04;2024-03-05;2024-03-04T05:00:00Z;2024-03-05T05:00:00Z;4.54;-5.53;0.19;4.54;-5.53;0.19;25.351;22.909;24.2965;25.351;22.909;24.2965;24.29652727272727;24.29652727272727;2024-03-04;2024-03-05;2024-03-04T05:00:00Z;2024-03-05T05:00:00Z;4.54;-5.53;-0.44;4.54;-5.53;-0.44;25.351;22.909;24.1423;25.351;22.909;24.1423;24.14228666666667;24.14228666666667;2024-03-04;2024-03-05;2024-03-04T05:00:00Z;2024-03-05T05:00:00Z;4.54;-5.53;-1.17;4.54;-5.53;-1.17;25.351;22.909;23.9654;25.351;22.909;23.9654;23.965370833333335;23.965370833333335;2024-03-04;2024-03-05;2024-03-04T05:00:00Z;2024-03-05T05:00:00Z;4.54;-5.53;-1.01;4.54;-5.53;-1.01;25.351;22.909;24.0041;25.351;22.909;24.0041;24.0041475;24.0041475;2024-03-04;2024-03-05;2024-03-04T05:00:00Z;2024-03-05T05:00:00Z;4.54;-5.53;-1.36;4.54;-5.53;-1.36;25.351;22.909;23.9202;25.351;22.909;23.9202;23.92021136363637;23.92021136363637;2024-03-04;2024-03-05;2024-03-04T05:00:00Z;2024-03-05T05:00:00Z;3.63;3.63;4.54;3.63;3.63;4.54;4.54;4.54;4.54;4.54;4.54;4.54;4.54;5.53;4.54;5006;24.32;1.15;9998.0;-21.01;46.73;26.82;25.76;201192255.68;2003-10-15;XNAS;6022;STATE COMMERCIAL BANKS;STRATEGY_AGENT;Oak Valley Bancorp;HOLDER H RANDOLPH JR | Strong Gary;3;11.85;2521.0;Director;62019.54
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29;2024-02-29 09:30;59.2;58.74;58.83;58.6882;729;0.48;-4.22;-2.18;1.27;-3.47;-1.41;59.4842;56.7018;57.91;59.486;56.7017;57.91;57.91;57.91;2024-02-29;2024-03-01;2024-02-29T05:00:00Z;2024-03-01T05:00:00Z;0.48;-4.22;-2.08;1.27;-3.47;-1.31;59.4842;56.7018;57.9683;59.486;56.7017;57.9683;57.968333333333334;57.968333333333334;2024-02-29;2024-03-01;2024-02-29T05:00:00Z;2024-03-01T05:00:00Z;0.48;-4.22;-2.03;1.27;-3.47;-1.26;59.4842;56.7018;57.9984;59.486;56.7017;57.9984;57.9984375;57.9984375;2024-02-29;2024-03-01;2024-02-29T05:00:00Z;2024-03-01T05:00:00Z;0.48;-4.22;-1.86;1.27;-3.47;-1.09;59.4842;56.7018;58.0994;59.486;56.7017;58.0994;58.099375;58.099375;2024-02-29;2024-03-01;2024-02-29T05:00:00Z;2024-03-01T05:00:00Z;0.48;-4.22;-1.58;1.27;-3.47;-0.81;59.4842;56.7018;58.267;59.486;56.7017;58.267;58.267031249999995;58.267031249999995;2024-02-29;2024-03-01;2024-02-29T05:00:00Z;2024-03-01T05:00:00Z;2.03;-4.22;-0.97;2.83;-3.47;-0.19;60.4018;56.7018;58.626;60.4023;56.7017;58.626;58.626020454545454;58.626020454545454;2024-03-13;2024-03-01;2024-03-13T04:00:00Z;2024-03-01T05:00:00Z;3.82;-4.22;-0.16;4.63;-3.47;0.62;61.4614;56.7018;59.1031;61.4597;56.7017;59.1031;59.10308166666667;59.10308166666667;2024-03-19;2024-03-01;2024-03-19T04:00:00Z;2024-03-01T05:00:00Z;6.3;-4.22;1.33;7.13;-3.47;2.13;62.9296;56.7018;59.9885;62.9282;56.7017;59.9885;59.98849250000001;59.98849250000001;2024-03-28;2024-03-01;2024-03-28T04:00:00Z;2024-03-01T05:00:00Z;13.94;-4.22;4.39;14.83;-3.47;5.21;67.4525;56.7018;61.8;67.4511;56.7017;61.8;61.800041666666694;61.800041666666694;2024-05-15;2024-03-01;2024-05-15T04:00:00Z;2024-03-01T05:00:00Z;16.31;-4.22;6.78;17.22;-3.47;7.62;68.8555;56.7018;63.2166;68.855;56.7017;63.2166;63.216640517241395;63.216640517241395;2024-07-03;2024-03-01;2024-07-03T04:00:00Z;2024-03-01T05:00:00Z;0.48;0.48;0.48;0.48;0.48;0.48;0.48;0.48;2.03;3.82;6.3;13.94;16.31;4.22;6.3;582883;57.74;3.69;202878.0;-1.04;71.71;55.01;53.06;2494763562.27;1991-10-17;XNYS;6798;REAL ESTATE INVESTMENT TRUSTS;STRATEGY_AGENT;NATIONAL HEALTH INVESTORS INC;SWAFFORD CHARLOTTE A;1;9.98;10000.0;Director;586882.0
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29;2024-02-29 09:30;123.694;120.49;120.08;120.5385;729;5.84;-0.5;2.55;8.66;2.15;5.28;130.9177;123.0755;126.848;130.9244;123.0805;126.848;126.848;126.848;2024-03-01;2024-02-29;2024-03-01T05:00:00Z;2024-02-29T05:00:00Z;5.98;-0.5;2.62;8.8;2.14;5.35;131.0909;123.0755;126.9387;131.0931;123.0685;126.9387;126.93865833333332;126.93865833333332;2024-03-04;2024-03-04;2024-03-04T05:00:00Z;2024-03-04T05:00:00Z;5.98;-2.7;1.93;8.8;-0.11;4.64;131.0909;120.3543;126.0794;131.0931;120.3575;126.0794;126.07936874999999;126.07936874999999;2024-03-04;2024-03-05;2024-03-04T05:00:00Z;2024-03-05T05:00:00Z;6.07;-2.7;2.23;8.89;-0.11;4.95;131.2022;120.3543;126.4537;131.2016;120.3575;126.4537;126.45374583333331;126.45374583333331;2024-03-07;2024-03-05;2024-03-07T05:00:00Z;2024-03-05T05:00:00Z;9.46;-2.7;3.15;12.37;-0.11;5.89;135.3955;120.3543;127.5871;135.3946;120.3575;127.5871;127.58712187499998;127.58712187499998;2024-03-08;2024-03-05;2024-03-08T05:00:00Z;2024-03-05T05:00:00Z;9.46;-11.63;1.19;12.37;-9.28;3.88;135.3955;109.3084;125.1701;135.3946;109.3085;125.1701;125.17006363636364;125.17006363636364;2024-03-08;2024-03-14;2024-03-08T05:00:00Z;2024-03-14T04:00:00Z;9.46;-13.91;-2.1;12.37;-11.62;0.5;135.3955;106.4882;121.093;135.3946;106.4891;121.093;121.093045;121.093045;2024-03-08;2024-03-18;2024-03-08T05:00:00Z;2024-03-18T04:00:00Z;9.46;-13.91;-3.95;12.37;-11.62;-1.39;135.3955;106.4882;118.8109;135.3946;106.4891;118.8109;118.8109041666667;118.8109041666667;2024-03-08;2024-03-18;2024-03-08T05:00:00Z;2024-03-18T04:00:00Z;9.46;-20.45;-6.46;12.37;-18.33;-3.97;135.3955;98.3986;115.7049;135.3946;98.4042;115.7049;115.70493958333334;115.70493958333334;2024-03-08;2024-04-25;2024-03-08T05:00:00Z;2024-04-25T04:00:00Z;14.5;-23.03;-5.65;17.55;-20.98;-3.15;141.6296;95.2073;116.6995;141.636;95.2112;116.6995;116.6995077586207;116.6995077586207;2024-06-12;2024-07-02;2024-06-12T04:00:00Z;2024-07-02T04:00:00Z;5.84;5.98;5.98;5.84;5.98;5.98;6.07;9.46;9.46;9.46;9.46;9.46;14.5;13.91;9.46;5269916;126.74;5.18;5323101.0;-46.55;58.27;118.75;130.11;17242793646.39;2012-03-30;XNAS;3674;SEMICONDUCTORS & RELATED DEVICES;STRATEGY_AGENT;Enphase Energy, Inc.;Kothandaraman Badrinarayanan;1;0.24;4000.0;President & CEO;482154.0
